,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
2122,2019167868,11608 Summit St,Verona Hills,H,64114.0,South,6.0,WEB,13543,Property / Buildings / Construction,7280,82,59,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,South,South-KansasCity-Alliance,Prop/Build/Construct-Property Maintenance-SKCA,South Kansas City Alliance,9/18/2019,11:17 AM,9,2019,RESOL,Y,12/9/2019,12.0,2019.0,82.0,"11608 Summit St64114
(38.917012, -94.604107)",Jackson,38.917012,-94.604107,156316,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167868
2123,2020011075,5000 NE 56th Ter,Ravenwood-Somerset,H,64119.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,18,409,Land Use / Zoning Issue,Property / Buildings / Construction Land Use / Zoning Issue,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct-Land Use / Zoning Issue-Business in a residence,Business In A Residence,1/24/2020,11:10 AM,1,2020,RESOL,N,2/11/2020,2.0,2020.0,18.0,"5000 NE 56th Ter64119
(39.196773, -94.520791)",Clay,39.196773,-94.520791,90378,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011075
2124,2020011308,900 E 109th St,Red Bridge North,H,64131.0,South,6.0,WEB,13543,Property / Buildings / Construction,7280,6,2053,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Permit Compliance-,Prop/Build/Construct-Construction Issue/Concern-Work without permit,Work Without Permit,1/24/2020,2:52 PM,1,2020,RESOL,Y,1/30/2020,1.0,2020.0,6.0,"900 E 109th St64131
(38.930294, -94.580743)",Jackson,38.930294,-94.580743,154602,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011308
2125,2019186202,5616 NW Hillside Dr,Parkdale And Walden,H,64151.0,North,2.0,PHONE,30436,Property / Buildings / Construction,7280,78,60,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,10/29/2019,2:30 PM,10,2019,RESOL,Y,1/15/2020,1.0,2020.0,78.0,"5616 NW Hillside Dr64151
(39.197077, -94.629776)",Platte,39.197077,-94.629776,166665,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186202
2126,2019186130,9413 NW 87th Ter,KCI & 2nd Creek,H,64153.0,North,2.0,WEB,13543,Property / Buildings / Construction,7280,2,4179,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,10/29/2019,1:12 PM,10,2019,RESOL,N,10/31/2019,10.0,2019.0,2.0,"9413 NW 87th Ter64153
(39.251522, -94.689907)",Platte,39.251522,-94.689907,167985,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186130
2127,2020008481,600 E 106th Ter,Bridlespur,H,64131.0,South,6.0,PHONE,30436,Property / Buildings / Construction,7280,0,4266,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,1/21/2020,11:40 AM,1,2020,RESOL,N,1/21/2020,1.0,2020.0,0.0,"600 E 106th Ter64131
(38.934934, -94.58449)",Jackson,38.93493400000001,-94.58449,153985,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008481
2128,2019189790,13100 Blue Pkwy,Little Blue,H,64139.0,South,5.0,PHONE,30436,Property / Buildings / Construction,7280,225,4,Land Use / Zoning Issue,Property / Buildings / Construction Land Use / Zoning Issue,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct - Land Use / Zoning - Miscellaneous Zoning,Miscellaneous Zoning,11/6/2019,2:45 PM,11,2019,RESOL,N,6/18/2020,6.0,2020.0,225.0,"13100 Blue Pkwy64139
(38.965678, -94.428416)",Jackson,38.965678,-94.428416,67229,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019189790
2129,2019191734,8614 NE 112th St,Shoal Creek,H,64157.0,Shoal Creek,1.0,EMAIL,4068,Property / Buildings / Construction,7280,5,2293,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,11/13/2019,8:59 AM,11,2019,RESOL,N,11/18/2019,11.0,2019.0,5.0,"8614 NE 112th St64157
(39.296727, -94.476727)",Clay,39.296727,-94.476727,98849,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019191734
2130,2019186993,5410 NE Oak Ridge Dr,Ravenwood-Somerset,H,64119.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,1,9171,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,10/30/2019,9:42 PM,10,2019,RESOL,N,10/31/2019,10.0,2019.0,1.0,"5410 NE Oak Ridge Dr64119
(39.194455, -94.51355)",Clay,39.194455,-94.51355,80485,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186993
2131,2019186776,10 Dunford Cir,Sunset Hill West,H,64112.0,Metro,4.0,INSPE,269,Property / Buildings / Construction,7280,0,4266,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,10/30/2019,1:31 PM,10,2019,RESOL,N,10/30/2019,10.0,2019.0,0.0,"10 Dunford Cir64112
(39.030431, -94.606839)",Jackson,39.030431,-94.606839,142822,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186776
2132,2019169203,7320 N Corrington Ave,Shoal Creek,H,64119.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,132,25,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/20/2019,1:14 PM,9,2019,RESOL,Y,1/30/2020,1.0,2020.0,132.0,"7320 N Corrington Ave64119
(39.225687, -94.496049)",Clay,39.225687,-94.496049,98514,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169203
2133,2019166817,8615 N Holmes St,Gashland,H,64155.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,186,6,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/16/2019,3:13 PM,9,2019,RESOL,Y,3/20/2020,3.0,2020.0,186.0,"8615 N Holmes St64155
(39.251114, -94.571518)",Clay,39.251114,-94.571518,92742,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019166817
2134,2019187714,9413 NW 87th Ter,KCI & 2nd Creek,H,64153.0,North,2.0,WEB,13543,Property / Buildings / Construction,7280,7,1826,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,11/1/2019,1:51 PM,11,2019,RESOL,N,11/8/2019,11.0,2019.0,7.0,"9413 NW 87th Ter64153
(39.251522, -94.689907)",Platte,39.251522,-94.689907,167985,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187714
2135,2019187873,8527 N Pomona Ave,Prairie Point-Wildberry,H,64153.0,North,2.0,EMAIL,4068,Property / Buildings / Construction,7280,5,2293,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,11/1/2019,6:31 PM,11,2019,RESOL,N,11/6/2019,11.0,2019.0,5.0,"8527 N Pomona Ave64153
(39.249762, -94.671106)",Platte,39.249762,-94.671106,168828,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187873
2136,2019192041,5726 Charlotte St,Western 49-63,H,64110.0,Metro,4.0,INSPE,269,Property / Buildings / Construction,7280,6,2053,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,11/13/2019,2:44 PM,11,2019,RESOL,N,11/19/2019,11.0,2019.0,6.0,"5726 Charlotte St64110
(39.022729, -94.577886)",Jackson,39.022729,-94.577886,145203,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019192041
2137,2019169685,8900 N Brighton Ave,Shoal Creek,H,64156.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,18,409,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Land Develop-Inspect,Prop/Build/Construct-Construction Issue/Concern-Mud / Silt on street,Mud / Silt on Street,9/23/2019,9:11 AM,9,2019,RESOL,Y,10/11/2019,10.0,2019.0,18.0,"8900 N Brighton Ave64156
(39.254821, -94.525157)",Clay,39.254821,-94.525157,260494,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169685
2138,2020003792,12901 St Andrews Dr,Blue Hills Estates,H,64145.0,South,6.0,WEB,13543,Property / Buildings / Construction,7280,141,29,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,South,South-KansasCity-Alliance,Prop/Build/Construct-Property Maintenance-SKCA,South Kansas City Alliance,1/9/2020,12:01 PM,1,2020,RESOL,Y,5/29/2020,5.0,2020.0,141.0,"12901 St Andrews Dr64145
(38.893436, -94.604976)",Jackson,38.893436,-94.604976,159380,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003792
2139,2019193750,7611 Pennsylvania Ave,Ward Parkway,H,64114.0,Metro,6.0,INSPE,269,Property / Buildings / Construction,7280,38,134,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,11/18/2019,3:35 PM,11,2019,RESOL,Y,12/26/2019,12.0,2019.0,38.0,"7611 Pennsylvania Ave64114
(38.990244, -94.596054)",Jackson,38.990244,-94.596054,119702,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019193750
2140,2019210074,11994 Wornall Rd,Verona Hills,H,64145.0,South,6.0,WEB,13543,Property / Buildings / Construction,7280,68,54,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/29/2019,4:18 PM,12,2019,RESOL,N,3/6/2020,3.0,2020.0,68.0,"11994 Wornall Rd64145
(38.910685, -94.594383)",Jackson,38.910685,-94.594383,157385,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210074
2141,2019200991,206 Avila Cir,Verona Hills,H,64114.0,South,6.0,WEB,13543,Property / Buildings / Construction,7280,3,3615,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,South,South-KansasCity-Alliance,Prop/Build/Construct-Property Maintenance-SKCA,South Kansas City Alliance,12/8/2019,3:31 PM,12,2019,RESOL,N,12/11/2019,12.0,2019.0,3.0,"206 Avila Cir64114
(38.91627, -94.596513)",Jackson,38.91627,-94.596513,157230,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019200991
2142,2019200955,206 Avila Cir,Verona Hills,H,64114.0,South,6.0,WEB,13543,Property / Buildings / Construction,7280,65,51,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/7/2019,5:39 PM,12,2019,RESOL,N,2/10/2020,2.0,2020.0,65.0,"206 Avila Cir64114
(38.91627, -94.596513)",Jackson,38.91627,-94.596513,157230,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019200955
2143,2019200517,5709 McGee St,Brookside Park,H,64113.0,Metro,4.0,PHONE,30436,Property / Buildings / Construction,7280,167,15,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/6/2019,8:56 AM,12,2019,RESOL,Y,5/21/2020,5.0,2020.0,167.0,"5709 McGee St64113
(39.023442, -94.584107)",Jackson,39.023442,-94.584107,144411,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019200517
2144,2019174434,6218 Rockhill Rd,Western 49-63,H,64110.0,Metro,6.0,PHONE,30436,Property / Buildings / Construction,7280,25,295,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Permit Compliance-,Prop/Build/Construct-Construction Issue/Concern-Other,Other,10/2/2019,7:52 AM,10,2019,RESOL,Y,10/27/2019,10.0,2019.0,25.0,"6218 Rockhill Rd64110
(39.013601, -94.577219)",Jackson,39.013601,-94.577219,106433,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019174434
2145,2019174799,11 W 52nd St,Countryside,H,64112.0,Metro,4.0,WEB,13543,Property / Buildings / Construction,7280,7,1826,Land Use / Zoning Issue,Property / Buildings / Construction Land Use / Zoning Issue,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct-Land Use / Zoning Issue-Business in a residence,Business In A Residence,10/2/2019,2:08 PM,10,2019,RESOL,N,10/9/2019,10.0,2019.0,7.0,"11 W 52nd St64112
(39.032438, -94.587996)",Jackson,39.032438,-94.587996,143715,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019174799
2146,2019210438,5410 Westover Rd,Countryside,H,64112.0,Metro,4.0,PHONE,30436,Property / Buildings / Construction,7280,38,134,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/30/2019,12:38 PM,12,2019,RESOL,Y,2/6/2020,2.0,2020.0,38.0,"5410 Westover Rd64112
(39.028744, -94.585388)",Jackson,39.028744,-94.585388,144000,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210438
2147,2019210205,8948 N Lathrop Dr,Gashland,H,64155.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,170,5,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/30/2019,9:00 AM,12,2019,RESOL,Y,6/17/2020,6.0,2020.0,170.0,"8948 N Lathrop Dr64155
(39.257349, -94.562886)",Clay,39.257349,-94.562886,91780,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210205
2148,2019210656,2504 NE 78th St,Ridgefield,H,64118.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,177,7,Land Use / Zoning Issue,Property / Buildings / Construction Land Use / Zoning Issue,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct - Land Use / Zoning - Miscellaneous Zoning,Miscellaneous Zoning,12/30/2019,3:45 PM,12,2019,RESOL,N,6/24/2020,6.0,2020.0,177.0,"2504 NE 78th St64118
(39.234671, -94.549821)",Clay,39.234671,-94.549821,94719,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210656
2149,2019200911,114 W Gregory Blvd,Armour Hills,H,64113.0,Metro,6.0,PHONE,30436,Property / Buildings / Construction,7280,5,2293,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/6/2019,6:21 PM,12,2019,RESOL,N,12/11/2019,12.0,2019.0,5.0,"114 W Gregory Blvd64113
(38.999753, -94.591426)",Jackson,38.99975300000001,-94.591426,112053,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019200911
2150,2019200580,3506 NW 62nd Ter,Breen Hills,H,64151.0,North,2.0,PHONE,30436,Property / Buildings / Construction,7280,18,409,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/6/2019,10:08 AM,12,2019,RESOL,Y,12/24/2019,12.0,2019.0,18.0,"3506 NW 62nd Ter64151
(39.208028, -94.620751)",Platte,39.20802800000001,-94.620751,165289,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019200580
2151,2019200218,1014 W 103rd St,Lea Manor,H,64114.0,South,6.0,PHONE,30436,Property / Buildings / Construction,7280,189,7,Land Use / Zoning Issue,Property / Buildings / Construction Land Use / Zoning Issue,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct - Land Use / Zoning - Unapproved Land Use,Unapproved Land Use,12/5/2019,12:49 PM,12,2019,RESOL,Y,6/11/2020,6.0,2020.0,189.0,"1014 W 103rd St64114
(38.942494, -94.604843)",Jackson,38.942494,-94.604843,173128,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019200218
2152,2019174425,12630 NW Skyview Ave,KCI & 2nd Creek,H,64164.0,North,2.0,PHONE,30436,Property / Buildings / Construction,7280,6,2053,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,10/2/2019,7:31 AM,10,2019,RESOL,N,10/8/2019,10.0,2019.0,6.0,"12630 NW Skyview Ave64164
(39.323209, -94.651186)",Platte,39.32320900000001,-94.651186,171322,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019174425
2153,2019174771,4230 NE Shady Ln,Ravenwood-Somerset,H,64119.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,22,374,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,10/2/2019,1:28 PM,10,2019,RESOL,Y,10/24/2019,10.0,2019.0,22.0,"4230 NE Shady Ln64119
(39.205232, -94.529829)",Clay,39.205232,-94.529829,89751,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019174771
2154,2019200288,6003 Woodside Ave,Little Blue,H,64133.0,East,5.0,PHONE,30436,Property / Buildings / Construction,7280,55,85,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/5/2019,2:26 PM,12,2019,RESOL,Y,1/29/2020,1.0,2020.0,55.0,"6003 Woodside Ave64133
(39.01328, -94.437037)",Jackson,39.01328,-94.437037,64582,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019200288
2155,2019200285,7105 NW 73rd St,Royal Oaks North,H,64152.0,North,2.0,PHONE,30436,Property / Buildings / Construction,7280,26,303,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,12/5/2019,2:19 PM,12,2019,RESOL,N,12/31/2019,12.0,2019.0,26.0,"7105 NW 73rd St64152
(39.226775, -94.663114)",Platte,39.226775,-94.663114,170711,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019200285
2156,2019181613,9413 NW 87th Ter,KCI & 2nd Creek,H,64153.0,North,2.0,WEB,13543,Property / Buildings / Construction,7280,12,630,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,10/17/2019,7:03 PM,10,2019,RESOL,N,10/29/2019,10.0,2019.0,12.0,"9413 NW 87th Ter64153
(39.251522, -94.689907)",Platte,39.251522,-94.689907,167985,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019181613
2157,2019181614,9413 NW 87th Ter,KCI & 2nd Creek,H,64153.0,North,2.0,WEB,13543,Property / Buildings / Construction,7280,6,2053,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,10/17/2019,7:05 PM,10,2019,RESOL,N,10/23/2019,10.0,2019.0,6.0,"9413 NW 87th Ter64153
(39.251522, -94.689907)",Platte,39.251522,-94.689907,167985,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019181614
2158,2019181560,8107 NW Mace Rd,Park Forest,H,64152.0,North,2.0,PHONE,30436,Property / Buildings / Construction,7280,26,303,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,10/17/2019,4:41 PM,10,2019,RESOL,N,11/12/2019,11.0,2019.0,26.0,"8107 NW Mace Rd64152
(39.243369, -94.68218)",Platte,39.243369,-94.68218,168432,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019181560
2159,2019201044,1216 Arno Rd,Romanelli West,H,64113.0,Metro,6.0,PHONE,30436,Property / Buildings / Construction,7280,2,4179,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/9/2019,7:37 AM,12,2019,RESOL,N,12/11/2019,12.0,2019.0,2.0,"1216 Arno Rd64113
(39.004524, -94.605015)",Jackson,39.004524,-94.605015,110014,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019201044
2160,2019201144,4979 Westwood Ter,Westwood,H,64112.0,Central,4.0,WEB,13543,Property / Buildings / Construction,7280,8,1466,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/9/2019,9:20 AM,12,2019,RESOL,Y,12/17/2019,12.0,2019.0,8.0,"4979 Westwood Ter64112
(39.03787, -94.603375)",Jackson,39.03787,-94.603375,142210,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019201144
2161,2019210005,417 W 130th Ter,Blue Hills Estates,H,64145.0,South,6.0,WEB,13543,Property / Buildings / Construction,7280,69,70,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/28/2019,10:16 PM,12,2019,RESOL,N,3/6/2020,3.0,2020.0,69.0,"417 W 130th Ter64145
(38.890832, -94.60075)",Jackson,38.890832,-94.60075,159425,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210005
2162,2019210010,13020 St Andrews Dr,Blue Hills Estates,H,64145.0,South,6.0,WEB,13543,Property / Buildings / Construction,7280,69,70,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/28/2019,10:25 PM,12,2019,RESOL,N,3/6/2020,3.0,2020.0,69.0,"13020 St Andrews Dr64145
(38.890967, -94.602828)",Jackson,38.890967,-94.602828,159463,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210010
2163,2019201974,8304 N Everton Ave,Park Forest,H,64152.0,North,2.0,PHONE,30436,Property / Buildings / Construction,7280,76,56,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/10/2019,2:07 PM,12,2019,RESOL,Y,2/24/2020,2.0,2020.0,76.0,"8304 N Everton Ave64152
(39.245949, -94.679373)",Platte,39.245949,-94.679373,168317,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019201974
2164,2019202080,1116 NE Barry Rd,Gashland,H,64155.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,180,2874,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/10/2019,4:04 PM,12,2019,OPEN,Y,,,,,"1116 NE Barry Rd64155
(39.247035, -94.565944)",Clay,39.247035,-94.565944,93733,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019202080
2165,2019175587,707 W 114th Ter,Verona Hills,H,64114.0,South,6.0,WEB,13543,Property / Buildings / Construction,7280,8,1466,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,South,South-KansasCity-Alliance,Prop/Build/Construct-Property Maintenance-SKCA,South Kansas City Alliance,10/3/2019,5:13 PM,10,2019,RESOL,N,10/11/2019,10.0,2019.0,8.0,"707 W 114th Ter64114
(38.919788, -94.6018)",Jackson,38.919788,-94.6018,156009,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019175587
2166,2019175350,11245 N Bristol Ave,Shoal Creek,H,64156.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,50,113,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,10/3/2019,1:10 PM,10,2019,RESOL,Y,11/22/2019,11.0,2019.0,50.0,"11245 N Bristol Ave64156
(39.297582, -94.493612)",Clay,39.297582,-94.493612,263001,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019175350
2167,2019175356,11249 N Bristol Ave,Shoal Creek,H,64156.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,50,113,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,10/3/2019,1:16 PM,10,2019,RESOL,Y,11/22/2019,11.0,2019.0,50.0,"11249 N Bristol Ave64156
(39.297761, -94.493704)",Clay,39.297761,-94.493704,263000,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019175356
