,total crime,violent crime,property crime,Median income,Median home value,White alone,Black or African American alone,Asian alone,Hispanic or Latino,Total Vacant,Total Renter Occupied,Number of Households,Walk Score,Transit Score,Animals / Pets,Lights / Signals,Trash / Recycling
61,0.36670416197975253,0.284873949579832,0.3858974358974359,0.0998017463196524,0.06046647618062468,0.0927659574468085,0.08542713567839197,0.12424242424242424,0.3693107932379714,0.324,0.11395540875309661,0.0743295019157088,0.7,0.4931506849315068,0.07191337036784895,0.060730593617026346,0.23760818258304456
62,0.3633295838020248,0.565546218487395,0.3371794871794872,0.14490445859872608,0.06723763221698098,0.04893617021276596,0.7164393395549175,0.0,0.04551365409622887,0.368,0.20231213872832368,0.2367816091954023,0.13333333333333333,0.3424657534246575,0.1306830991208275,0.021917808223118788,0.3780487805369692
63,0.3633295838020248,0.2319327731092437,0.45769230769230773,0.38441704981650987,0.21136878681783108,0.5995744680851064,0.27207465900933236,0.04242424242424243,0.10663198959687907,0.108,0.15854665565648224,0.4306513409961686,0.06666666666666667,0.1095890410958904,0.1478886710460395,0.03909378292269007,0.15789702321272103
64,0.3633295838020248,0.1722689075630252,0.5346153846153846,0.21783650398616444,0.176483875360064,0.4136170212765957,0.03374012921751615,0.0,0.04811443433029909,0.228,0.5739058629232039,0.4436781609195402,1.0000000000000002,0.6438356164383561,0.03419253025231881,0.5924657534023269,0.41717961767295936
65,0.35545556805399325,0.47563025210084037,0.3512820512820513,0.11605222086303622,0.046707782660140744,0.07361702127659574,0.6475233309404164,0.00909090909090909,0.016905071521456438,0.744,0.23369116432700246,0.19386973180076628,0.5111111111111111,0.5753424657534246,0.2243301488730966,0.13424657534982173,0.7538076728725293
66,0.3532058492688414,0.2747899159663866,0.37564102564102564,0.09451849664656008,0.044262144540696075,0.031063829787234043,0.34099066762383345,0.0,0.05851755526657997,0.504,0.1263418662262593,0.0743295019157088,0.43333333333333335,0.6712328767123288,0.3249751593407417,0.019178082192831677,0.33598216631208194
67,0.3532058492688414,0.2571428571428572,0.4871794871794872,0.17126797992154214,0.09461041311968216,0.27999999999999997,0.4371859296482412,0.05454545454545454,0.20156046814044215,0.256,0.24442609413707678,0.3685823754789272,0.1111111111111111,0.3150684931506849,0.03914708292983089,0.07863013699060986,0.06636335648602246
68,0.34983127109111367,0.3092436974789916,0.31153846153846154,0.26434702830387646,0.25037022337954046,0.4429787234042553,0.025843503230437905,0.1696969696969697,0.0,0.0,0.061106523534269194,0.22681992337164752,0.7222222222222222,0.5890410958904109,0.033315798700508596,0.15821917809086133,0.08258827456464962
69,0.34983127109111367,0.22521008403361348,0.4371794871794872,0.13746994558569198,0.06903201495459683,0.20425531914893616,0.08758076094759512,0.0030303030303030303,0.1508452535760728,0.116,0.07679603633360858,0.114176245210728,0.07777777777777778,0.3013698630136986,0.03479949823758653,0.06904109589419402,0.23914826651694998
70,0.3487064116985377,0.09831932773109245,0.4461538461538462,0.26767937739908043,0.1495153583329551,0.35106382978723405,0.07896625987078248,0.02727272727272727,0.14434330299089726,0.06,0.09826589595375722,0.2842911877394636,0.611111111111111,0.4794520547945205,0.019397685433880072,0.20398505612076634,0.071467697126447
71,0.3487064116985377,0.3201680672268908,0.2884615384615385,0.0713976884464504,0.07289521543675803,0.04,0.4651830581478823,0.00909090909090909,0.04161248374512354,0.256,0.18084227910817505,0.11724137931034484,0.18888888888888888,0.4657534246575342,0.1727622580264452,0.03835616438566335,0.19505116807491724
72,0.3453318335208099,0.25378151260504206,0.3858974358974359,0.2649744801113595,0.1376407666869678,0.36680851063829784,0.2239770279971285,0.09393939393939393,0.10013003901170352,0.168,0.08257638315441783,0.23754789272030652,0.05555555555555555,0.0273972602739726,0.27880063125050597,0.041095890415950465,0.04997889756868615
73,0.3363329583802025,0.36386554621848743,0.3576923076923077,0.09688066815708439,0.07050974191498637,0.24936170212765957,0.39985642498205315,0.0,0.3992197659297789,0.224,0.4616019818331957,0.4068965517241379,0.30000000000000004,0.5205479452054794,0.3064176749115916,0.05753424657849503,0.4900838329677732
74,0.3329583802024747,0.3184873949579832,0.25384615384615383,0.22636773948622768,0.12789410186394146,0.40808510638297874,0.05599425699928213,0.01818181818181818,0.1820546163849155,0.064,0.08918249380677126,0.18160919540229886,0.38888888888888895,0.3287671232876712,0.006575486591233163,0.05114155252061049,0.11549960661175294
75,0.3329583802024747,0.17815126050420171,0.4807692307692308,0.0798814696081326,0.06765983991994941,0.10127659574468084,0.5226130653266332,0.0,0.02080624187256177,0.468,0.2526837324525186,0.19770114942528738,0.14444444444444446,0.4931506849315068,0.1600661306724878,0.03835616438566335,0.12190204563612304
76,0.3318335208098988,0.44453781512605045,0.3282051282051282,0.05185704644197915,0.03398877560821659,0.011063829787234043,0.4120603015075377,0.015151515151515152,0.04681404421326398,0.8,0.12716763005780346,0.09042145593869733,0.6555555555555556,0.6301369863013698,0.29326670179225,0.3260273972781385,0.1670225918830306
77,0.32958380202474696,0.30336134453781516,0.3628205128205128,0.2145832454549289,0.18921343760456238,0.2634042553191489,0.06891600861450108,0.16363636363636364,0.044213263979193757,0.252,0.250206440957886,0.23065134099616857,0.8555555555555555,0.684931506849315,0.18267897280808687,0.08998946259123232,0.23365508244143618
78,0.328458942632171,0.2100840336134454,0.4205128205128205,0.2097587210528536,0.1098806102167931,0.4940425531914894,0.005025125628140704,0.0,0.0,0.41600000000000004,0.10817506193228736,0.2597701149425288,0.15555555555555556,0.2465753424657534,0.049973698058653475,0.04794520548207919,0.14351711751646418
79,0.328458942632171,0.30000000000000004,0.27692307692307694,0.06279790779094781,0.20445513568172294,0.1574468085106383,0.2139267767408471,0.0,0.1352405721716515,0.504,0.2436003303055326,0.16858237547892724,0.7888888888888889,0.7123287671232876,0.5174907943213177,0.07311643836017076,0.05845875316110635
80,0.3250843644544432,0.2521008403361345,0.24743589743589745,0.381385244864386,0.20916908468536555,0.43872340425531914,0.07968413496051688,0.19393939393939394,0.29128738621586475,0.212,0.17588769611890998,0.30114942528735633,0.08888888888888889,0.3698630136986301,0.18411362441249807,0.09589041096415837,0.05901676575591182
81,0.3250843644544432,0.3504201680672269,0.1641025641025641,0.06406862951870755,0.08723866662585325,0.16808510638297872,0.5893754486719311,0.43333333333333335,0.21196358907672302,0.332,0.29644921552436004,0.20919540229885059,0.7555555555555555,0.821917808219178,0.04208311415548614,0.009589041096415837,0.007277734070787481
82,0.3250843644544432,0.19747899159663868,0.10384615384615385,0.049373602733369895,0.03681756721810511,0.09361702127659574,0.07753050969131371,0.09696969696969697,0.6788036410923277,0.32,0.1486374896779521,0.10957854406130269,0.6222222222222222,0.5342465753424657,0.25478581068251027,0.09013698630630888,0.30113664898725057
83,0.3228346456692914,0.23445378151260504,0.3653846153846154,0.09365904585143627,0.05383253764773311,0.03404255319148936,0.3804737975592247,0.006060606060606061,0.12613784135240572,0.66,0.12138728323699421,0.08045977011494254,0.4,0.5890410958904109,0.1405002151965255,0.05327245053990534,0.2447019797191355
84,0.31833520809898763,0.1966386554621849,0.41410256410256413,0.24124203821656048,0.0939422694297346,0.6302127659574468,0.18377602297200288,0.1696969696969697,0.31209362808842656,0.0,0.1329479768786127,0.43141762452107285,0.17777777777777778,0.0958904109589041,0.30247238296000795,0.03643835616638018,0.26540781537603336
85,0.31721034870641174,0.19411764705882356,0.4166666666666667,0.2514078120386384,0.10396970237523498,0.2531914893617021,0.19382627422828427,0.02727272727272727,0.07282184655396619,0.052000000000000005,0.04872006606110652,0.1501915708812261,0.30000000000000004,0.3835616438356164,0.03682272489196831,0.019178082192831677,0.3408422709383452
86,0.31383577052868394,0.357983193277311,0.3282051282051282,0.1941620618382756,0.09600053198170573,0.22382978723404254,0.09547738693467336,0.0,0.10793237971391417,0.20400000000000001,0.08505367464905036,0.13333333333333336,0.5,0.5068493150684932,0.38821672798848905,0.012785388134947142,0.4501704694116439
87,0.3115860517435321,0.13613445378151262,0.3858974358974359,0.3942875521997722,0.18007264083529573,0.31361702127659574,0.05958363244795406,0.0,0.08712613784135241,0.048,0.030553261767134597,0.14099616858237546,0.2777777777777778,0.3287671232876712,0.004208311420282964,0.0652054794556277,0.026626361339019265
88,0.3115860517435321,0.17478991596638657,0.4294871794871795,0.34911102206099465,0.24139830969146114,0.8838297872340425,0.11701363962670495,0.02727272727272727,0.19115734720416125,0.224,0.2898431048720066,0.6260536398467433,0.1111111111111111,0.3424657534246575,0.14115377872098286,0.04634703197240257,0.12732756355900132
89,0.31046119235095615,0.13445378151260506,0.38461538461538464,0.7771175180326485,1.0,0.29659574468085104,0.0,0.024242424242424242,0.0,0.076,0.0,0.08505747126436783,0.5555555555555556,0.5068493150684932,0.04208311415548614,0.04315068493387127,0.024652504588435396
